,name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,dataset_bytes,dataset_elem_count,hashfn_bits_per_key,hashfn_bytes,items_per_second,label,hashfn,dataset,order
0,PresortedBuildTime<DoNothingHash>/100/0,0,0,PresortedBuildTime<DoNothingHash>/100/0,iteration,1,0,1,1000000000,0.2609553337097168,0.260850749,ns,800.0,100.0,0.0,0.0,383.36098471390625,DoNothingHash:seq,DoNothingHash,seq,1
5,PresortedBuildTime<DoNothingHash>/100/2,0,5,PresortedBuildTime<DoNothingHash>/100/2,iteration,1,0,1,1000000000,0.25767274759709835,0.2575855450000013,ns,800.0,100.0,0.0,0.0,388.2205424221281,DoNothingHash:uniform,DoNothingHash,uniform,1
10,PresortedBuildTime<DoNothingHash>/100/3,0,10,PresortedBuildTime<DoNothingHash>/100/3,iteration,1,0,1,1000000000,0.25801535323262215,0.25792931400000185,ns,800.0,100.0,0.0,0.0,387.7031208635684,DoNothingHash:fb,DoNothingHash,fb,1
15,UnorderedBuildTime<DoNothingHash>/100/0,1,0,UnorderedBuildTime<DoNothingHash>/100/0,iteration,1,0,1,1000000000,0.25781402364373207,0.25770045699999855,ns,800.0,100.0,0.0,0.0,388.0474298111181,DoNothingHash:seq,DoNothingHash,seq,1
20,UnorderedBuildTime<DoNothingHash>/100/2,1,5,UnorderedBuildTime<DoNothingHash>/100/2,iteration,1,0,1,1000000000,0.25851299054920673,0.25841103599998405,ns,800.0,100.0,0.0,0.0,386.9803764882788,DoNothingHash:uniform,DoNothingHash,uniform,1
25,UnorderedBuildTime<DoNothingHash>/100/3,1,10,UnorderedBuildTime<DoNothingHash>/100/3,iteration,1,0,1,1000000000,0.25781735591590405,0.2577180300000066,ns,800.0,100.0,0.0,0.0,388.0209700500871,DoNothingHash:fb,DoNothingHash,fb,1
325,LookupTime<DoNothingHash>/100/0,0,0,LookupTime<DoNothingHash>/100/0,iteration,1,0,1,58995196,10.38322669309497,10.379669829387463,ns,800.0,100.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
332,LookupTime<DoNothingHash>/100/2,0,7,LookupTime<DoNothingHash>/100/2,iteration,1,0,1,67426970,10.373823774936803,10.369920834348722,ns,800.0,100.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
339,LookupTime<DoNothingHash>/100/3,0,14,LookupTime<DoNothingHash>/100/3,iteration,1,0,1,67465968,10.568250834415721,10.564879599741243,ns,800.0,100.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
346,LookupTime<DoNothingHash>/100/4,0,21,LookupTime<DoNothingHash>/100/4,iteration,1,0,1,67350689,10.606298088653846,10.60165746782468,ns,800.0,100.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
326,LookupTime<DoNothingHash>/1000/0,0,1,LookupTime<DoNothingHash>/1000/0,iteration,1,0,1,67816531,10.340556288825699,10.33592924415435,ns,8000.0,1000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
333,LookupTime<DoNothingHash>/1000/2,0,8,LookupTime<DoNothingHash>/1000/2,iteration,1,0,1,67885226,10.36722369470241,10.363288000249074,ns,8000.0,1000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
340,LookupTime<DoNothingHash>/1000/3,0,15,LookupTime<DoNothingHash>/1000/3,iteration,1,0,1,67790469,10.67472914930096,10.67023859947039,ns,8000.0,1000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
347,LookupTime<DoNothingHash>/1000/4,0,22,LookupTime<DoNothingHash>/1000/4,iteration,1,0,1,67940117,10.639098968211444,10.635288897132801,ns,8000.0,1000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
1,PresortedBuildTime<DoNothingHash>/10000/0,0,1,PresortedBuildTime<DoNothingHash>/10000/0,iteration,1,0,1,1000000000,0.25905447639524937,0.258938445,ns,80000.0,10000.0,0.0,0.0,38619.21701120897,DoNothingHash:seq,DoNothingHash,seq,1
6,PresortedBuildTime<DoNothingHash>/10000/2,0,6,PresortedBuildTime<DoNothingHash>/10000/2,iteration,1,0,1,1000000000,0.2578894551843405,0.25780684799999953,ns,80000.0,10000.0,0.0,0.0,38788.729149661754,DoNothingHash:uniform,DoNothingHash,uniform,1
11,PresortedBuildTime<DoNothingHash>/10000/3,0,11,PresortedBuildTime<DoNothingHash>/10000/3,iteration,1,0,1,1000000000,0.277638653293252,0.2775206689999976,ns,80000.0,10000.0,0.0,0.0,36033.35216808693,DoNothingHash:fb,DoNothingHash,fb,1
16,UnorderedBuildTime<DoNothingHash>/10000/0,1,1,UnorderedBuildTime<DoNothingHash>/10000/0,iteration,1,0,1,1000000000,0.257842680439353,0.2577548729999961,ns,80000.0,10000.0,0.0,0.0,38796.55070575581,DoNothingHash:seq,DoNothingHash,seq,1
21,UnorderedBuildTime<DoNothingHash>/10000/2,1,6,UnorderedBuildTime<DoNothingHash>/10000/2,iteration,1,0,1,1000000000,0.25768049247562885,0.2575981200000115,ns,80000.0,10000.0,0.0,0.0,38820.15909122145,DoNothingHash:uniform,DoNothingHash,uniform,1
26,UnorderedBuildTime<DoNothingHash>/10000/3,1,11,UnorderedBuildTime<DoNothingHash>/10000/3,iteration,1,0,1,1000000000,0.25804506801068783,0.25794967400000246,ns,80000.0,10000.0,0.0,0.0,38767.251940779366,DoNothingHash:fb,DoNothingHash,fb,1
327,LookupTime<DoNothingHash>/10000/0,0,2,LookupTime<DoNothingHash>/10000/0,iteration,1,0,1,64854449,10.784759278413585,10.781194625522147,ns,80000.0,10000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
334,LookupTime<DoNothingHash>/10000/2,0,9,LookupTime<DoNothingHash>/10000/2,iteration,1,0,1,64902093,10.925647226322548,10.921234127226018,ns,80000.0,10000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
341,LookupTime<DoNothingHash>/10000/3,0,16,LookupTime<DoNothingHash>/10000/3,iteration,1,0,1,64925076,10.797255382347513,10.793456260259335,ns,80000.0,10000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
348,LookupTime<DoNothingHash>/10000/4,0,23,LookupTime<DoNothingHash>/10000/4,iteration,1,0,1,64663190,10.795518709766627,10.7911881241861,ns,80000.0,10000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
328,LookupTime<DoNothingHash>/100000/0,0,3,LookupTime<DoNothingHash>/100000/0,iteration,1,0,1,64764297,10.817041649244961,10.812258380570391,ns,800000.0,100000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
335,LookupTime<DoNothingHash>/100000/2,0,10,LookupTime<DoNothingHash>/100000/2,iteration,1,0,1,64521323,10.828567880189668,10.823854774335604,ns,800000.0,100000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
342,LookupTime<DoNothingHash>/100000/3,0,17,LookupTime<DoNothingHash>/100000/3,iteration,1,0,1,64739953,11.024757181280101,11.019166896831042,ns,800000.0,100000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
349,LookupTime<DoNothingHash>/100000/4,0,24,LookupTime<DoNothingHash>/100000/4,iteration,1,0,1,64671629,11.075756226044202,11.071159487879617,ns,800000.0,100000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
2,PresortedBuildTime<DoNothingHash>/1000000/0,0,2,PresortedBuildTime<DoNothingHash>/1000000/0,iteration,1,0,1,1000000000,0.2577028162777424,0.2575942350000001,ns,8000000.0,1000000.0,0.0,0.0,3882074.457139926,DoNothingHash:seq,DoNothingHash,seq,1
7,PresortedBuildTime<DoNothingHash>/1000000/2,0,7,PresortedBuildTime<DoNothingHash>/1000000/2,iteration,1,0,1,1000000000,0.2667596656829119,0.2666676040000002,ns,8000000.0,1000000.0,0.0,0.0,3749986.8187963287,DoNothingHash:uniform,DoNothingHash,uniform,1
12,PresortedBuildTime<DoNothingHash>/1000000/3,0,12,PresortedBuildTime<DoNothingHash>/1000000/3,iteration,1,0,1,1000000000,0.257724791765213,0.2576327479999989,ns,8000000.0,1000000.0,0.0,0.0,3881494.1336572794,DoNothingHash:fb,DoNothingHash,fb,1
17,UnorderedBuildTime<DoNothingHash>/1000000/0,1,2,UnorderedBuildTime<DoNothingHash>/1000000/0,iteration,1,0,1,1000000000,0.25771258398890495,0.2576010219999958,ns,8000000.0,1000000.0,0.0,0.0,3881972.176337159,DoNothingHash:seq,DoNothingHash,seq,1
22,UnorderedBuildTime<DoNothingHash>/1000000/2,1,7,UnorderedBuildTime<DoNothingHash>/1000000/2,iteration,1,0,1,1000000000,0.27897658571600914,0.2788766609999982,ns,8000000.0,1000000.0,0.0,0.0,3585814.590630108,DoNothingHash:uniform,DoNothingHash,uniform,1
27,UnorderedBuildTime<DoNothingHash>/1000000/3,1,12,UnorderedBuildTime<DoNothingHash>/1000000/3,iteration,1,0,1,1000000000,0.2799139730632305,0.27978091199997834,ns,8000000.0,1000000.0,0.0,0.0,3574225.249505504,DoNothingHash:fb,DoNothingHash,fb,1
329,LookupTime<DoNothingHash>/1000000/0,0,4,LookupTime<DoNothingHash>/1000000/0,iteration,1,0,1,64456804,10.875688839074735,10.869706354041378,ns,8000000.0,1000000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
336,LookupTime<DoNothingHash>/1000000/2,0,11,LookupTime<DoNothingHash>/1000000/2,iteration,1,0,1,64475680,10.878395663298976,10.871506775888335,ns,8000000.0,1000000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
343,LookupTime<DoNothingHash>/1000000/3,0,18,LookupTime<DoNothingHash>/1000000/3,iteration,1,0,1,64269182,10.865312554083424,10.859103419116389,ns,8000000.0,1000000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
350,LookupTime<DoNothingHash>/1000000/4,0,25,LookupTime<DoNothingHash>/1000000/4,iteration,1,0,1,64457585,10.891365000219338,10.884214681639238,ns,8000000.0,1000000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
3,PresortedBuildTime<DoNothingHash>/10000000/0,0,3,PresortedBuildTime<DoNothingHash>/10000000/0,iteration,1,0,1,1000000000,0.260821795091033,0.26067847700000013,ns,80000000.0,10000000.0,0.0,0.0,38361433.26861617,DoNothingHash:seq,DoNothingHash,seq,1
8,PresortedBuildTime<DoNothingHash>/10000000/2,0,8,PresortedBuildTime<DoNothingHash>/10000000/2,iteration,1,0,1,1000000000,0.2586075682193041,0.2584735509999998,ns,80000000.0,10000000.0,0.0,0.0,38688678.05356227,DoNothingHash:uniform,DoNothingHash,uniform,1
13,PresortedBuildTime<DoNothingHash>/10000000/3,0,13,PresortedBuildTime<DoNothingHash>/10000000/3,iteration,1,0,1,1000000000,0.258188895881176,0.258101393000004,ns,80000000.0,10000000.0,0.0,0.0,38744463.49849745,DoNothingHash:fb,DoNothingHash,fb,1
18,UnorderedBuildTime<DoNothingHash>/10000000/0,1,3,UnorderedBuildTime<DoNothingHash>/10000000/0,iteration,1,0,1,1000000000,0.2795352004468441,0.2793760090000035,ns,80000000.0,10000000.0,0.0,0.0,35794054.170198545,DoNothingHash:seq,DoNothingHash,seq,1
23,UnorderedBuildTime<DoNothingHash>/10000000/2,1,8,UnorderedBuildTime<DoNothingHash>/10000000/2,iteration,1,0,1,1000000000,0.2786679081618786,0.27853104199999734,ns,80000000.0,10000000.0,0.0,0.0,35902640.97026606,DoNothingHash:uniform,DoNothingHash,uniform,1
28,UnorderedBuildTime<DoNothingHash>/10000000/3,1,13,UnorderedBuildTime<DoNothingHash>/10000000/3,iteration,1,0,1,1000000000,0.2576806917786598,0.2575926949999996,ns,80000000.0,10000000.0,0.0,0.0,38820976.658519045,DoNothingHash:fb,DoNothingHash,fb,1
330,LookupTime<DoNothingHash>/10000000/0,0,5,LookupTime<DoNothingHash>/10000000/0,iteration,1,0,1,62819318,11.145788434530813,11.138710834141794,ns,80000000.0,10000000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
337,LookupTime<DoNothingHash>/10000000/2,0,12,LookupTime<DoNothingHash>/10000000/2,iteration,1,0,1,61818998,11.345920227899757,11.339349709291511,ns,80000000.0,10000000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
344,LookupTime<DoNothingHash>/10000000/3,0,19,LookupTime<DoNothingHash>/10000000/3,iteration,1,0,1,62848890,11.408826125083154,11.401734652751875,ns,80000000.0,10000000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
351,LookupTime<DoNothingHash>/10000000/4,0,26,LookupTime<DoNothingHash>/10000000/4,iteration,1,0,1,62795455,11.384460279422289,11.376956230351993,ns,80000000.0,10000000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
4,PresortedBuildTime<DoNothingHash>/100000000/0,0,4,PresortedBuildTime<DoNothingHash>/100000000/0,iteration,1,0,1,1000000000,0.2577886525541544,0.25769595500000086,ns,800000000.0,100000000.0,0.0,0.0,388054209.0775141,DoNothingHash:seq,DoNothingHash,seq,1
9,PresortedBuildTime<DoNothingHash>/100000000/2,0,9,PresortedBuildTime<DoNothingHash>/100000000/2,iteration,1,0,1,1000000000,0.2771571408957243,0.2770479530000003,ns,800000000.0,100000000.0,0.0,0.0,360948344.5632962,DoNothingHash:uniform,DoNothingHash,uniform,1
14,PresortedBuildTime<DoNothingHash>/100000000/3,0,14,PresortedBuildTime<DoNothingHash>/100000000/3,iteration,1,0,1,1000000000,0.25762688368558884,0.25753850899999975,ns,800000000.0,100000000.0,0.0,0.0,388291445.76588386,DoNothingHash:fb,DoNothingHash,fb,1
19,UnorderedBuildTime<DoNothingHash>/100000000/0,1,4,UnorderedBuildTime<DoNothingHash>/100000000/0,iteration,1,0,1,1000000000,0.25784815289080143,0.25775640400001976,ns,800000000.0,100000000.0,0.0,0.0,387963202.65234745,DoNothingHash:seq,DoNothingHash,seq,1
24,UnorderedBuildTime<DoNothingHash>/100000000/2,1,9,UnorderedBuildTime<DoNothingHash>/100000000/2,iteration,1,0,1,1000000000,0.25765587761998177,0.257543462000001,ns,800000000.0,100000000.0,0.0,0.0,388283978.2591709,DoNothingHash:uniform,DoNothingHash,uniform,1
29,UnorderedBuildTime<DoNothingHash>/100000000/3,1,14,UnorderedBuildTime<DoNothingHash>/100000000/3,iteration,1,0,1,1000000000,0.25763455405831337,0.2575546840000129,ns,800000000.0,100000000.0,0.0,0.0,388267060.2099979,DoNothingHash:fb,DoNothingHash,fb,1
331,LookupTime<DoNothingHash>/100000000/0,0,6,LookupTime<DoNothingHash>/100000000/0,iteration,1,0,1,62265551,11.598109653779535,11.591230325738133,ns,800000000.0,100000000.0,0.0,0.0,,DoNothingHash:seq,DoNothingHash,seq,1
338,LookupTime<DoNothingHash>/100000000/2,0,13,LookupTime<DoNothingHash>/100000000/2,iteration,1,0,1,62359325,11.274893032883357,11.26687444099146,ns,800000000.0,100000000.0,0.0,0.0,,DoNothingHash:uniform,DoNothingHash,uniform,1
345,LookupTime<DoNothingHash>/100000000/3,0,20,LookupTime<DoNothingHash>/100000000/3,iteration,1,0,1,62056422,11.25951974037381,11.253375678024163,ns,800000000.0,100000000.0,0.0,0.0,,DoNothingHash:fb,DoNothingHash,fb,1
352,LookupTime<DoNothingHash>/100000000/4,0,27,LookupTime<DoNothingHash>/100000000/4,iteration,1,0,1,62392746,11.21617044540247,11.209108956352567,ns,800000000.0,100000000.0,0.0,0.0,,DoNothingHash:osm,DoNothingHash,osm,1
30,PresortedBuildTime<RankHash>/100/0,3,0,PresortedBuildTime<RankHash>/100/0,iteration,1,0,1,2236482,322.7952328805026,322.67135528030553,ns,800.0,100.0,33.92,424.0,138.57158344298784,RankHash:seq,RankHash,seq,2
35,PresortedBuildTime<RankHash>/100/2,3,5,PresortedBuildTime<RankHash>/100/2,iteration,1,0,1,2235473,313.0828913800578,312.9883219345717,ns,800.0,100.0,33.92,424.0,142.92310329853746,RankHash:uniform,RankHash,uniform,2
40,PresortedBuildTime<RankHash>/100/3,3,10,PresortedBuildTime<RankHash>/100/3,iteration,1,0,1,2238100,312.80735825774315,312.6951110316576,ns,800.0,100.0,33.92,424.0,142.8892055618611,RankHash:fb,RankHash,fb,2
45,UnorderedBuildTime<RankHash>/100/0,4,0,UnorderedBuildTime<RankHash>/100/0,iteration,1,0,1,1754300,393.12520708317754,392.97331927262593,ns,800.0,100.0,33.92,424.0,145.0551229339769,RankHash:seq,RankHash,seq,2
50,UnorderedBuildTime<RankHash>/100/2,4,5,UnorderedBuildTime<RankHash>/100/2,iteration,1,0,1,1756831,401.6494090373466,401.49843781219823,ns,800.0,100.0,33.92,424.0,141.77059237914,RankHash:uniform,RankHash,uniform,2
55,UnorderedBuildTime<RankHash>/100/3,4,10,UnorderedBuildTime<RankHash>/100/3,iteration,1,0,1,1644416,404.5606123116336,404.39248888361686,ns,800.0,100.0,33.92,424.0,150.37831899291407,RankHash:fb,RankHash,fb,2
353,LookupTime<RankHash>/100/0,1,0,LookupTime<RankHash>/100/0,iteration,1,0,1,42011097,16.6640676473263,16.65828288178235,ns,800.0,100.0,33.92,424.0,,RankHash:seq,RankHash,seq,2
360,LookupTime<RankHash>/100/2,1,7,LookupTime<RankHash>/100/2,iteration,1,0,1,41043678,17.30600715820863,17.29957614909603,ns,800.0,100.0,33.92,424.0,,RankHash:uniform,RankHash,uniform,2
367,LookupTime<RankHash>/100/3,1,14,LookupTime<RankHash>/100/3,iteration,1,0,1,41354500,16.924148226221305,16.91610847670719,ns,800.0,100.0,33.92,424.0,,RankHash:fb,RankHash,fb,2
374,LookupTime<RankHash>/100/4,1,21,LookupTime<RankHash>/100/4,iteration,1,0,1,41296647,17.022327976462513,17.01646312835015,ns,800.0,100.0,33.92,424.0,,RankHash:osm,RankHash,osm,2
354,LookupTime<RankHash>/1000/0,1,1,LookupTime<RankHash>/1000/0,iteration,1,0,1,15076526,47.12944507384251,47.11222552198003,ns,8000.0,1000.0,32.192,4024.0,,RankHash:seq,RankHash,seq,2
361,LookupTime<RankHash>/1000/2,1,8,LookupTime<RankHash>/1000/2,iteration,1,0,1,15035781,46.64278272462233,46.61682921558916,ns,8000.0,1000.0,32.192,4024.0,,RankHash:uniform,RankHash,uniform,2
368,LookupTime<RankHash>/1000/3,1,15,LookupTime<RankHash>/1000/3,iteration,1,0,1,14676359,46.80682010374346,46.790484342880795,ns,8000.0,1000.0,32.192,4024.0,,RankHash:fb,RankHash,fb,2
375,LookupTime<RankHash>/1000/4,1,22,LookupTime<RankHash>/1000/4,iteration,1,0,1,14901789,47.62921919132947,47.61030605117691,ns,8000.0,1000.0,32.192,4024.0,,RankHash:osm,RankHash,osm,2
31,PresortedBuildTime<RankHash>/10000/0,3,1,PresortedBuildTime<RankHash>/10000/0,iteration,1,0,1,10613,66072.92497471435,66041.85640252753,ns,80000.0,10000.0,32.0192,40024.0,14267.325293198524,RankHash:seq,RankHash,seq,2
36,PresortedBuildTime<RankHash>/10000/2,3,6,PresortedBuildTime<RankHash>/10000/2,iteration,1,0,1,10609,67283.36736117426,67257.5228579533,ns,80000.0,10000.0,32.0192,40024.0,14014.728302207923,RankHash:uniform,RankHash,uniform,2
41,PresortedBuildTime<RankHash>/10000/3,3,11,PresortedBuildTime<RankHash>/10000/3,iteration,1,0,1,10582,67951.22352062789,67917.6440181405,ns,80000.0,10000.0,32.0192,40024.0,13913.92411592692,RankHash:fb,RankHash,fb,2
46,UnorderedBuildTime<RankHash>/10000/0,4,1,UnorderedBuildTime<RankHash>/10000/0,iteration,1,0,1,1740,419330.90843517205,419154.00632182485,ns,80000.0,10000.0,32.0192,40024.0,13711.252547038732,RankHash:seq,RankHash,seq,2
51,UnorderedBuildTime<RankHash>/10000/2,4,6,UnorderedBuildTime<RankHash>/10000/2,iteration,1,0,1,1689,410899.69636986003,410736.52753108484,ns,80000.0,10000.0,32.0192,40024.0,14414.746966522762,RankHash:uniform,RankHash,uniform,2
56,UnorderedBuildTime<RankHash>/10000/3,4,11,UnorderedBuildTime<RankHash>/10000/3,iteration,1,0,1,1699,418291.8158399841,418102.74043559673,ns,80000.0,10000.0,32.0192,40024.0,14077.437472117721,RankHash:fb,RankHash,fb,2
355,LookupTime<RankHash>/10000/0,1,2,LookupTime<RankHash>/10000/0,iteration,1,0,1,9671556,72.62704373171682,72.59177127237707,ns,80000.0,10000.0,32.0192,40024.0,,RankHash:seq,RankHash,seq,2
362,LookupTime<RankHash>/10000/2,1,9,LookupTime<RankHash>/10000/2,iteration,1,0,1,9624960,74.84599411980767,74.81580588386993,ns,80000.0,10000.0,32.0192,40024.0,,RankHash:uniform,RankHash,uniform,2
369,LookupTime<RankHash>/10000/3,1,16,LookupTime<RankHash>/10000/3,iteration,1,0,1,9641696,72.88906786898046,72.86289393483952,ns,80000.0,10000.0,32.0192,40024.0,,RankHash:fb,RankHash,fb,2
376,LookupTime<RankHash>/10000/4,1,23,LookupTime<RankHash>/10000/4,iteration,1,0,1,9632164,72.75164142213633,72.72752311942459,ns,80000.0,10000.0,32.0192,40024.0,,RankHash:osm,RankHash,osm,2
356,LookupTime<RankHash>/100000/0,1,3,LookupTime<RankHash>/100000/0,iteration,1,0,1,6659113,94.09883221416887,94.05634549225921,ns,800000.0,100000.0,32.00192,400024.0,,RankHash:seq,RankHash,seq,2
363,LookupTime<RankHash>/100000/2,1,10,LookupTime<RankHash>/100000/2,iteration,1,0,1,7428439,94.453405141397,94.41394887943909,ns,800000.0,100000.0,32.00192,400024.0,,RankHash:uniform,RankHash,uniform,2
370,LookupTime<RankHash>/100000/3,1,17,LookupTime<RankHash>/100000/3,iteration,1,0,1,7418265,96.58526779303023,96.54345092821549,ns,800000.0,100000.0,32.00192,400024.0,,RankHash:fb,RankHash,fb,2
377,LookupTime<RankHash>/100000/4,1,24,LookupTime<RankHash>/100000/4,iteration,1,0,1,7351318,94.29239524548777,94.25578542515262,ns,800000.0,100000.0,32.00192,400024.0,,RankHash:osm,RankHash,osm,2
32,PresortedBuildTime<RankHash>/1000000/0,3,2,PresortedBuildTime<RankHash>/1000000/0,iteration,1,0,1,63,11118852.814275121,11111481.77777804,ns,8000000.0,1000000.0,32.000192,4000024.0,1428523.7730183268,RankHash:seq,RankHash,seq,2
37,PresortedBuildTime<RankHash>/1000000/2,3,7,PresortedBuildTime<RankHash>/1000000/2,iteration,1,0,1,63,11130020.05195807,11122735.968253242,ns,8000000.0,1000000.0,32.000192,4000024.0,1427078.3661790574,RankHash:uniform,RankHash,uniform,2
42,PresortedBuildTime<RankHash>/1000000/3,3,12,PresortedBuildTime<RankHash>/1000000/3,iteration,1,0,1,63,11055222.727240078,11047766.19047604,ns,8000000.0,1000000.0,32.000192,4000024.0,1436762.4730055875,RankHash:fb,RankHash,fb,2
47,UnorderedBuildTime<RankHash>/1000000/0,4,2,UnorderedBuildTime<RankHash>/1000000/0,iteration,1,0,1,11,62583333.72798833,62543857.00000078,ns,8000000.0,1000000.0,32.000192,4000024.0,1453525.4982610007,RankHash:seq,RankHash,seq,2
52,UnorderedBuildTime<RankHash>/1000000/2,4,7,UnorderedBuildTime<RankHash>/1000000/2,iteration,1,0,1,11,63120688.56575272,63076821.181818396,ns,8000000.0,1000000.0,32.000192,4000024.0,1441244.0133443985,RankHash:uniform,RankHash,uniform,2
57,UnorderedBuildTime<RankHash>/1000000/3,4,12,UnorderedBuildTime<RankHash>/1000000/3,iteration,1,0,1,11,62460861.0841361,62419127.72727367,ns,8000000.0,1000000.0,32.000192,4000024.0,1456430.0114269094,RankHash:fb,RankHash,fb,2
357,LookupTime<RankHash>/1000000/0,1,4,LookupTime<RankHash>/1000000/0,iteration,1,0,1,4700549,152.7699734034904,152.66799133463496,ns,8000000.0,1000000.0,32.000192,4000024.0,,RankHash:seq,RankHash,seq,2
364,LookupTime<RankHash>/1000000/2,1,11,LookupTime<RankHash>/1000000/2,iteration,1,0,1,4686055,149.08579291820797,149.00154223541915,ns,8000000.0,1000000.0,32.000192,4000024.0,,RankHash:uniform,RankHash,uniform,2
371,LookupTime<RankHash>/1000000/3,1,18,LookupTime<RankHash>/1000000/3,iteration,1,0,1,4664281,149.03602214176232,148.9427682423061,ns,8000000.0,1000000.0,32.000192,4000024.0,,RankHash:fb,RankHash,fb,2
378,LookupTime<RankHash>/1000000/4,1,25,LookupTime<RankHash>/1000000/4,iteration,1,0,1,4689873,149.45050472137612,149.36671078299946,ns,8000000.0,1000000.0,32.000192,4000024.0,,RankHash:osm,RankHash,osm,2
33,PresortedBuildTime<RankHash>/10000000/0,3,3,PresortedBuildTime<RankHash>/10000000/0,iteration,1,0,1,4,189905425.5336523,189733669.50000072,ns,80000000.0,10000000.0,32.0000192,40000024.0,13176364.56717552,RankHash:seq,RankHash,seq,2
38,PresortedBuildTime<RankHash>/10000000/2,3,8,PresortedBuildTime<RankHash>/10000000/2,iteration,1,0,1,4,193531660.36307812,193368526.00000042,ns,80000000.0,10000000.0,32.0000192,40000024.0,12928681.061570456,RankHash:uniform,RankHash,uniform,2
43,PresortedBuildTime<RankHash>/10000000/3,3,13,PresortedBuildTime<RankHash>/10000000/3,iteration,1,0,1,4,189000189.7700131,188852850.00000352,ns,80000000.0,10000000.0,32.0000192,40000024.0,13237819.81579814,RankHash:fb,RankHash,fb,2
48,UnorderedBuildTime<RankHash>/10000000/0,4,3,UnorderedBuildTime<RankHash>/10000000/0,iteration,1,0,1,1,757018236.4434004,756492417.9999934,ns,80000000.0,10000000.0,32.0000192,40000024.0,13218903.140414668,RankHash:seq,RankHash,seq,2
53,UnorderedBuildTime<RankHash>/10000000/2,4,8,UnorderedBuildTime<RankHash>/10000000/2,iteration,1,0,1,1,757597148.4184265,757099594.0000103,ns,80000000.0,10000000.0,32.0000192,40000024.0,13208301.89218126,RankHash:uniform,RankHash,uniform,2
58,UnorderedBuildTime<RankHash>/10000000/3,4,13,UnorderedBuildTime<RankHash>/10000000/3,iteration,1,0,1,1,760509779.676795,760048425.0000364,ns,80000000.0,10000000.0,32.0000192,40000024.0,13157056.40729342,RankHash:fb,RankHash,fb,2
358,LookupTime<RankHash>/10000000/0,1,5,LookupTime<RankHash>/10000000/0,iteration,1,0,1,2262540,306.23058237779065,305.9236353832391,ns,80000000.0,10000000.0,32.0000192,40000024.0,,RankHash:seq,RankHash,seq,2
365,LookupTime<RankHash>/10000000/2,1,12,LookupTime<RankHash>/10000000/2,iteration,1,0,1,2272793,314.7492535161463,314.46129453935816,ns,80000000.0,10000000.0,32.0000192,40000024.0,,RankHash:uniform,RankHash,uniform,2
372,LookupTime<RankHash>/10000000/3,1,19,LookupTime<RankHash>/10000000/3,iteration,1,0,1,2268638,313.41829304726366,313.1056845561039,ns,80000000.0,10000000.0,32.0000192,40000024.0,,RankHash:fb,RankHash,fb,2
379,LookupTime<RankHash>/10000000/4,1,26,LookupTime<RankHash>/10000000/4,iteration,1,0,1,2237703,307.65420845194166,307.3670701608071,ns,80000000.0,10000000.0,32.0000192,40000024.0,,RankHash:osm,RankHash,osm,2
34,PresortedBuildTime<RankHash>/100000000/0,3,4,PresortedBuildTime<RankHash>/100000000/0,iteration,1,0,1,1,2289027858.5255146,2287273469.9999456,ns,800000000.0,100000000.0,32.00000192,400000024.0,43720176.58212176,RankHash:seq,RankHash,seq,2
39,PresortedBuildTime<RankHash>/100000000/2,3,9,PresortedBuildTime<RankHash>/100000000/2,iteration,1,0,1,1,2289876688.271761,2288111480.000055,ns,800000000.0,100000000.0,32.00000192,400000024.0,43704164.27437251,RankHash:uniform,RankHash,uniform,2
